F10-358,"Tubo B.Carb 50,80 X 2,65mm / 2""",6000mm,5,94," R$  5,60 ","0,05",21/08/2020
F10-358,"Tubo B.Carb 50,80 X 2,00mm / 2""",6000mm,5,72," R$  5,60 ","0,05",21/08/2020
F10-359,"Quadrado Inox 304 38,1mm / 1 1/2""",141mm,20,32," R$  30,00 ","0,00",26/08/2020
F10-360,"Chapa B.Carb 63,50mm / 2 1/2""",Ø125mm,64,508," R$  7,31 ","0,00",26/08/2020
F10-361,"Chapa Inox 304 3,00mm / DECAPADO",1200x3000mm,1,86," R$  18,09 ","0,05",28/08/2020
F10-361,"Chapa Inox 304 1,20mm / POLIDO",1200x3000mm,2,69," R$  20,87 ","0,05",28/08/2020
F10-361,"Chapa Inox 304 1,00mm / ESCOVADO",1200x3000mm,5,144," R$  20,90 ","0,05",28/08/2020
F10-361,"Chapa Inox 304 1,20mm / ESCOVADO",1200x2000mm,5,115," R$  20,60 ","0,05",28/08/2020
F10-361,"Chapa Inox 304 1,50mm / ESCOVADO",1200x3000mm,5,216," R$  20,28 ","0,05",28/08/2020
F10-362,"Chapa B.Carb Galv 1,95mm / #14",1200x3000mm,1,738," R$  6,30 ","0,05",01/09/2020
F10-362,"Chapa B.Carb 16,00mm / 5/8""",2440x3000mm,3,2811," R$  5,12 ","0,05",01/09/2020
F10-363,"Chapa B.Carb 4,75mm / 3/16""",1500x2000mm,1,114," R$  4,60 ","0,05",02/09/2020
F10-363,"Chapa B.Carb 8,00mm / 5/16""",1000x2000mm,1,128," R$  4,60 ","0,05",02/09/2020
F10-363,"Chapa B.Carb 12,70mm / 1/2""",1500x2765mm,1,421," R$  4,60 ","0,05",02/09/2020
F10-363,"Chapa B.Carb 2,65mm / #12 / FQ",1500x3000mm,7,668," R$  4,75 ","0,05",02/09/2020
F10-364,"Chapa Inox 430 0,80mm / POLIDO",1200x3000mm,1,23," R$  14,78 ","0,05",04/09/2020
F10-364,"Chapa Inox 304 6,00mm / DECAPADO",1200x3000mm,1,183," R$  17,64 ","0,05",04/09/2020
F10-364,"Chapa Inox 430 0,80mm / ESCOVADO",1200x3000mm,12,276," R$  15,54 ","0,05",04/09/2020
F10-365,"Metalon B.Carb 30X30X1,2mm",6000mm,1,3," R$  7,53 ","0,05",03/09/2020
F10-365,"Tubo B.Carb 50,80 X 1,20mm / 2""",6000mm,11,97," R$  7,53 ","0,05",03/09/2020
F10-366,"Chapa B.Carb 1,50mm / #16 / FF",1200x3000mm,47,2030," R$  6,65 ","0,05",30/09/2020
F10-366,"Chapa B.Carb 1,20mm / #18 / FF",1200x3000mm,47,1624," R$  6,65 ","0,05",30/09/2020
F10-367,"Chapa B.Carb 12,70mm / 1/2""",1500x3000mm,5,2286," R$  6,34 ","0,05",16/09/2020
F10-367,"Chapa B.Carb 4,75mm / 3/16""",1500x3000mm,12,2052," R$  6,34 ","0,05",16/09/2020
F10-368,"Ferro Redondo B.Carb 5/8""",6000mm,10,94," R$  4,60 ","0,05",16/09/2020
F10-368,"Ferro Redondo B.Carb 3/4""",6000mm,100,1344," R$  4,60 ","0,05",16/09/2020
F10-369,"Chapa B.Carb 2,65mm / #12 / FQ",1200x2000mm,1,51," R$  4,75 ","0,05",16/09/2020
F10-369,"Chapa B.Carb 2,65mm / #12 / FQ",1500x6000mm,4,760," R$  4,75 ","0,05",16/09/2020
F10-369,"Chapa B.Carb 2,65mm / #12 / FQ",1500x3000mm,8,755," R$  4,75 ","0,05",16/09/2020
F10-370,"Chapa B.Carb 9,50mm / 3/8""",1200x6000mm,4,3378," R$  3,80 ","0,00",10/09/2020
F10-370,"Chapa B.Carb 8,00mm / 5/16""",1200x6000mm,7,4883," R$  3,80 ","0,00",10/09/2020
F10-370,"Chapa B.Carb 3,00mm / 1/8""",1000x3000mm,15,3569," R$  3,80 ","0,00",10/09/2020
F10-370,"Chapa B.Carb 2,65mm / #12 / FQ",1500x3000mm,17,2576," R$  3,80 ","0,00",10/09/2020
F10-371,"Chapa B.Carb Xadrez 4,75mm / 3/16""",1200x3000mm,1,154," R$  3,80 ","0,00",18/09/2020
F10-372,"Metalon B.Carb 25X25X1,2mm",6000mm,2,11," R$  8,47 ","0,05",23/09/2020
F10-372,"Tubo B.Carb 25,40 X 1,20mm / 1""",6000mm,4,17," R$  8,47 ","0,05",23/09/2020
F10-372,"Tubo B.Carb 31,80 X 1,20mm / 1 1/4""",6000mm,4,22," R$  8,47 ","0,05",23/09/2020
F10-372,"Tubo B.Carb 38,10 X 1,20mm / 1 1/2""",6000mm,4,26," R$  8,47 ","0,05",23/09/2020
F10-372,"Metalon B.Carb 20X20X1,2mm",6000mm,5,22," R$  8,47 ","0,05",23/09/2020
F10-373,"Chapa B.Carb Xadrez 3,00mm / #11 / 1/8""",1200x3000mm,20,1940," R$  4,80 ","0,00",30/09/2020
F10-374,"Tubo B.Carb 25,40 X 1,20mm / 1""",6000mm,2,9," R$  8,78 ","0,05",02/10/2020
F10-374,"Tubo B.Carb 50,80 X 1,20mm / 2""",6000mm,2,18," R$  8,78 ","0,05",02/10/2020
F10-374,"Metalon B.Carb 30X30X1,2mm",6000mm,2,13," R$  8,78 ","0,05",02/10/2020
F10-374,"Metalon B.Carb 50X50X1,2mm",6000mm,2,22," R$  8,78 ","0,05",02/10/2020
F10-374,"Metalon B.Carb 40X40X1,2mm",6000mm,2,18," R$  8,78 ","0,05",02/10/2020
F10-374,"Metalon B.Carb 30X20X1,2mm",6000mm,2,11," R$  8,78 ","0,05",02/10/2020
F10-374,"Metalon B.Carb 40X30X1,2mm",6000mm,2,15," R$  8,78 ","0,05",02/10/2020
F10-374,"Metalon B.Carb 50X30X1,2mm",6000mm,2,18," R$  8,78 ","0,05",02/10/2020
F10-375,"Chapa Inox 304 3,00mm / DECAPADO",1200x3000mm,1,86," R$  22,46 ","0,05",13/10/2020
F10-375,"Chapa Inox 304 4,00mm / DECAPADO",1200x3000mm,1,115," R$  21,30 ","0,05",13/10/2020
F10-375,"Chapa Inox 304 5,00mm / DECAPADO",1200x3000mm,1,144," R$  21,30 ","0,05",13/10/2020
F10-375,"Chapa Inox 304 6,00mm / DECAPADO",1200x3000mm,1,183," R$  21,30 ","0,05",13/10/2020
F10-375,"Chapa Inox 304 2,00mm / ESCOVADO",1200x3000mm,1,58," R$  22,46 ","0,05",13/10/2020
F10-376,"Chapa B.Carb 3,00mm / 1/8""",1210x3005mm,60,4960," R$  4,50 ","0,00",08/10/2020
F10-377,"Chapa USI AR 450 22,40mm / 7/8""",2440x6000mm,1,2623," R$  12,90 ","0,05",19/10/2020
F10-378,"Chapa B.Carb 4,75mm / 3/16""",1500x6000mm,12,4055," R$  4,80 ","0,00",14/10/2020
F10-379,"Chapa Aluminio Liso 3,00mm / #11",1200x3000mm,1,32," R$  27,70 ","0,05",21/10/2020
F10-379,"Chapa Aluminio Liso 4,00mm",1200x3000mm,1,43," R$  27,70 ","0,05",21/10/2020
F10-379,"Chapa Aluminio Liso 2,00mm / #14",1200x3000mm,2,43," R$  27,70 ","0,05",21/10/2020
F10-379,"Chapa Aluminio Liso 1,50mm",1200x3000mm,3,49," R$  27,70 ","0,05",21/10/2020
F10-379,"Chapa Aluminio Liso 1,00mm",1200x3000mm,10,108," R$  27,70 ","0,05",21/10/2020
F10-379,"Chapa Aluminio Liso 1,20mm",1200x3000mm,10,130," R$  27,70 ","0,05",21/10/2020
F10-380,"Chapa B.Carb 6,35mm / 1/4""",1500x6000mm,6,2743," R$  4,90 ","0,00",21/10/2020
F10-381,"Tubo B.Carb 25,40 X 1,20mm / 1""",6000mm,2,9," R$  10,01 ","0,05",20/10/2020
F10-381,"Tubo B.Carb 38,10 X 1,20mm / 1 1/2""",6000mm,2,13," R$  10,01 ","0,05",20/10/2020
F10-381,"Tubo B.Carb 50,80 X 2,00mm / 2""",6000mm,2,29," R$  9,31 ","0,05",20/10/2020
F10-381,"Tubo B.Carb 50,80 X 2,65mm / 2""",6000mm,3,57," R$  9,31 ","0,05",20/10/2020
F10-382,"Chapa Inox 430 0,80mm / ESCOVADO",1200x2000mm,17,261," R$  17,40 ","0,05",27/10/2020
F10-383,"Ferro Redondo B.Carb 5/8""",6000mm,28,252," R$  6,27 ","0,00",22/10/2020
F10-383,"Ferro Redondo B.Carb 3/4""",6000mm,50,688," R$  6,27 ","0,00",22/10/2020
F10-384,"Ferro Redondo B.Carb 3/4""",6000mm,6,82," R$  6,27 ","0,00",23/10/2020
F10-385,"Chapa Inox 304 3,00mm / ESCOVADO",1200x3000mm,1,86," R$  22,91 ","0,05",30/10/2020
F10-386,"Chapa B.Carb 6,35mm / 1/4""",1500x3000mm,9,2057," R$  7,28 ","0,05",03/11/2020
F10-386,"Chapa B.Carb 2,65mm / #12 / FQ",1200x3000mm,14,1068," R$  7,42 ","0,05",03/11/2020
F10-387,"Metalon B.Carb 30X30X1,2mm",6000mm,2,13," R$  10,18 ","0,05",06/11/2020
F10-387,"Tubo B.Carb 25,40 X 1,20mm / 1""",6000mm,2,9," R$  10,18 ","0,05",06/11/2020
F10-387,"Tubo B.Carb 22,20 X 1,50mm / 7/8""",6000mm,4,18," R$  10,18 ","0,05",06/11/2020
F10-387,"Tubo B.Carb 50,80 X 1,50mm / 2""",6000mm,6,66," R$  10,18 ","0,05",06/11/2020
F10-388,"Chapa Inox 304 2,00mm / ESCOVADO",1200x3000mm,2,120," R$  27,31 ","0,05",18/11/2020
F10-388,"Chapa Inox 316L 0,80mm / DECAPADO",1200x2000mm,2,31," R$  39,12 ","0,05",18/11/2020
F10-389,"Chapa Inox 304 2,00mm / ESCOVADO",1200x3000mm,3,173," R$  27,31 ","0,05",18/11/2020
F10-390,"Tubo B.Carb 25,40 X 1,20mm / 1""",6000mm,3,13," R$  10,37 ","0,05",19/11/2020
F10-390,"Tubo B.Carb 22,20 X 1,20mm / 7/8""",6000mm,3,12," R$  10,37 ","0,05",19/11/2020
F10-390,"Metalon B.Carb 30X20X1,2mm",6000mm,3,19," R$  10,37 ","0,05",19/11/2020
F10-390,"Tubo B.Carb 50,80 X 1,50mm / 2""",6000mm,4,44," R$  10,37 ","0,05",19/11/2020
F10-391,"Chapa B.Carb 6,35mm / 1/4""",1500x3000mm,9,2057," R$  7,25 ","0,05",30/11/2020
F10-392,"Chapa B.Carb 2,00mm / #14 / FF",1200x3000mm,42,2450," R$  7,20 ","0,00",30/11/2020
F10-393,"Tubo B.Carb 25,40 X 1,50mm / 1""",6000mm,3,16," R$  10,81 ","0,05",01/12/2020
F10-393,"Tubo B.Carb 50,80 X 2,00mm / 2""",6000mm,4,58," R$  9,75 ","0,05",01/12/2020
F10-393,"Tubo B.Carb 50,80 X 2,65mm / 2""",6000mm,5,94," R$  9,75 ","0,05",01/12/2020
F10-394,"Chapa B.Carb 12,70mm / 1/2""",6000mm,6,2202," R$  6,20 ","0,00",11/12/2020
F10-395,"Tubo B.Carb 63,50 X 1,50mm / 2 1/2""",6000mm,1,11," R$  10,13 ","0,05",16/12/2020
F10-395,"Tubo B.Carb 31,80 X 1,50mm / 1 1/4""",6000mm,3,20," R$  10,13 ","0,05",16/12/2020
F10-395,"Tubo B.Carb 25,40 X 1,20mm / 1""",6000mm,3,13," R$  10,13 ","0,05",16/12/2020
F10-395,"Tubo B.Carb 38,10 X 1,50mm / 1 1/2""",6000mm,5,39," R$  10,13 ","0,05",16/12/2020
F10-395,"Chapa B.Carb 4,75mm / 3/16""",6000mm,8,1400," R$  7,66 ","0,05",16/12/2020
F10-396,"Chapa B.Carb 4,75mm / 3/16""",1360x3000mm,14,2155," R$  9,27 ","0,00",16/12/2020
F10-397,"Ferro Redondo B.Carb 5/8""",6000mm,100,936," R$  7,06 ","0,05",08/01/2021
F10-397,"Ferro Redondo B.Carb 3/4""",6000mm,100,1344," R$  7,06 ","0,05",08/01/2021
F10-398,"Chapa B.Carb Galv 0,95mm / #20",1200x3000mm,40,1094," R$  9,25 ","0,05",08/01/2021
F10-398,"Chapa B.Carb 1,20mm / #18 / FF",1200x3000mm,60,2074," R$  8,80 ","0,05",08/01/2021
F10-398,"Chapa B.Carb 0,90mm / #20 / FF",1200x3000mm,80,2074," R$  9,35 ","0,05",08/01/2021
F10-399,"Chapa B.Carb Xadrez 3,00mm / #11 / 1/8""",1200x3000mm,3,285," R$  10,28 ","0,00",06/01/2021
F10-400,"Chapa B.Carb 22,40mm / 7/8""",1200x3000mm,1,1," R$  9,30 ","0,05",07/01/2021
F10-401,"Chapa B.Carb 4,75mm / 3/16""",1200x3000mm,7,957," R$  8,60 ","0,05",15/01/2021
F10-401,"Chapa B.Carb 3,00mm / 1/8""",1500x3000mm,30,3240," R$  8,50 ","0,05",15/01/2021
F10-402,"Chapa Aluminio Liso 5,00mm",1000x2000mm,2,60," R$  28,00 ","0,05",18/01/2021
F10-402,"Chapa Aluminio Liso 4,00mm",1000x2000mm,2,48," R$  28,00 ","0,05",18/01/2021
F10-402,"Chapa Aluminio Liso 3,00mm / #11",1250x3000mm,2,68," R$  28,00 ","0,05",18/01/2021
F10-402,"Chapa Aluminio Liso 2,00mm / #14",1250x3000mm,4,90," R$  28,00 ","0,05",18/01/2021
F10-402,"Chapa Aluminio Liso 1,50mm",1250x3000mm,4,68," R$  28,00 ","0,05",18/01/2021
F10-403,"Chapa B.Carb 4,75mm / 3/16""",1200x6000mm,30,8070," R$  6,80 ","0,00",14/01/2021
F10-404,"Chapa Inox 304 2,00mm / ESCOVADO",1250x2000mm,1,40," R$  24,79 ","0,05",19/01/2021
F10-404,"Chapa Inox 304 3,00mm / DECAPADO",1520x3000mm,1,109," R$  24,32 ","0,05",19/01/2021
F10-405,"Chapa B.Carb 22,40mm / 7/8""",1500x3000mm,1,1760," R$  7,80 ","0,00",18/01/2021
F10-406,"Chapa B.Carb 12,70mm / 1/2""",1500x3000mm,12,5300," R$  6,80 ","0,00",20/01/2021
F10-407,"Metalon B.Carb 20X20X1,2mm",6000mm,2,9," R$  12,06 ","0,05",19/01/2021
F10-407,"Tubo B.Carb 38,10 X 1,20mm / 1 1/2""",6000mm,3,20," R$  12,06 ","0,05",19/01/2021
F10-407,"Metalon B.Carb 40X30X1,2mm",6000mm,4,31," R$  12,06 ","0,05",19/01/2021
F10-407,"Tubo B.Carb 25,40 X 1,20mm / 1""",6000mm,4,17," R$  12,06 ","0,05",19/01/2021
F10-407,"Metalon B.Carb 30X30X1,2mm",6000mm,4,26," R$  12,06 ","0,05",19/01/2021
F10-407,"Tubo B.Carb 50,80 X 2,00mm / 2""",6000mm,5,72," R$  10,78 ","0,05",19/01/2021
F10-407,"Tubo B.Carb 19,05 X 1,20mm / 3/4""",6000mm,8,25," R$  12,06 ","0,05",19/01/2021
F10-408,"Chapa Inox 304 2,00mm / DECAPADO",1250x3000mm,4,240," R$  24,32 ","0,05",22/01/2021
F10-409,"Chapa B.Carb 22,40mm / 7/8""",2440x6000mm,2,5200," R$  8,50 ","0,00",22/01/2021
F10-410,"Chapa B.Carb 4,75mm / 3/16""",DIVERSAS MEDIDAS,0,591," R$  3,00 ","0,00",22/01/2021
F10-410,"Chapa B.Carb 3,00mm / 1/8""",DIVERSAS MEDIDAS,0,1104," R$  3,00 ","0,00",22/01/2021
F10-411,"Chapa B.Carb 19,00mm / 3/4""",1570x6000mm,1,1450," R$  7,80 ","0,00",28/01/2021
F10-412,"Chapa B.Carb 3,00mm / 1/8""",1500x4000mm,3,432," R$  8,80 ","0,05",11/02/2021
F10-412,"Chapa B.Carb 3,00mm / 1/8""",1500x3000mm,20,2160," R$  8,80 ","0,05",11/02/2021
F10-413,"Chapa B.Carb 6,35mm / 1/4""",1500x6000mm,1,2250," R$  7,90 ","0,00",11/02/2021
F10-413,"Chapa B.Carb Xadrez 3,00mm / #11 / 1/8""",1500x6000mm,17,4131," R$  8,50 ","0,00",11/02/2021
F10-414,"Chapa B.Carb 2,00mm / #14 / FF",1200x3000mm,35,2016," R$  10,17 ","0,05",11/02/2021
F10-415,"Chapa B.Carb Galv 1,95mm / #14",1200x3000mm,35,2016," R$  12,40 ","0,05",11/02/2021
F10-416,"Chapa B.Carb 2,00mm / #14 / FF",1200x3000mm,7,399," R$  11,53 ","0,05",12/02/2021
F10-417,"Chapa B.Carb 2,00mm / #14 / FF",1200x3000mm,1,3996," R$  7,80 ","0,00",12/02/2021
F10-418,"Chapa B.Carb 16,00mm / 5/8""",1800x6000mm,1,1382," R$  7,80 ","0,00",19/02/2021
F10-419,"Chapa B.Carb 9,50mm / 3/8""",1500x3000mm,6,2052," R$  7,80 ","0,00",22/02/2021
F10-419,"Chapa B.Carb 4,75mm / 3/16""",1500x3000mm,24,4104," R$  7,80 ","0,00",22/02/2021
F10-419,"Chapa B.Carb 2,65mm / #12 / FQ",1200x3000mm,27,2061," R$  7,80 ","0,00",22/02/2021
F10-419,"Chapa B.Carb 1,20mm / #18 / FF",1200x3000mm,58,2004," R$  8,40 ","0,00",22/02/2021
F10-420,"Chapa B.Carb 3,00mm / 1/8""",1500x3000mm,19,2052," R$  9,95 ","0,05",01/03/2021
F10-421,"Chapa Inox 430 0,80mm / ESCOVADO",1250x3000mm,14,335," R$  22,32 ","0,05",23/02/2021
F10-422,"Chapa Inox 304 5,00mm / DECAPADO",1250x3000mm,1,150," R$  23,56 ","0,05",04/03/2021
F10-422,"Chapa Inox 304 3,00mm / DECAPADO",1250x3000mm,1,90," R$  23,56 ","0,05",04/03/2021
F10-423,"Tubo B.Carb 50,80 X 1,50mm / 2""",6000mm,2,22," R$  12,95 ","0,05",01/03/2021
F10-423,"Tubo B.Carb 50,80 X 2,65mm / 2""",6000mm,4,77," R$  11,17 ","0,05",01/03/2021
F10-424,"Ferro Redondo B.Carb 2""",6000mm,1,98," R$  8,89 ","0,00",05/03/2021
F10-425,"Chapa Inox 304 3,00mm / DECAPADO",1250x3000mm,1,90," R$  26,46 ","0,05",09/03/2021
F10-425,"Chapa Inox 304 1,00mm / ESCOVADO",1250x3000mm,1,30," R$  26,33 ","0,05",09/03/2021
F10-425,"Chapa Inox 304 1,20mm / DECAPADO",1250x3000mm,3,108," R$  26,91 ","0,05",09/03/2021
F10-425,"Chapa Inox 304 1,50mm / DECAPADO",1250x3000mm,4,180," R$  27,36 ","0,05",09/03/2021
F10-425,"Chapa Inox 304 1,50mm / ESCOVADO",1250x3000mm,4,180," R$  28,04 ","0,05",09/03/2021
F10-425,"Chapa Inox 304 2,00mm / DECAPADO",1250x3000mm,5,300," R$  26,46 ","0,05",09/03/2021
F10-426,"Chapa B.Carb 16,00mm / 5/8""",1200x3000mm,4,1843," R$  10,00 ","0,05",09/03/2021
F10-426,"Chapa B.Carb 19,00mm / 3/4""",1200x3000mm,4,2189," R$  10,00 ","0,05",09/03/2021
F10-426,"Chapa B.Carb 22,40mm / 7/8""",1200x3000mm,4,2534," R$  10,00 ","0,05",09/03/2021
F10-426,"Chapa B.Carb 3,00mm / 1/8""",1200x3000mm,24,2074," R$  9,95 ","0,05",09/03/2021
F10-426,"Chapa B.Carb 0,90mm / #20 / FF",1200x3000mm,78,2022," R$  11,70 ","0,05",09/03/2021
F10-427,"Ferro Redondo B.Carb 5/8""",6000mm,90,839," R$  8,56 ","0,05",12/03/2021
F10-427,"Ferro Redondo B.Carb 3/4""",6000mm,190,2550," R$  8,56 ","0,05",12/03/2021
F10-428,"Chapa B.Carb 3,00mm / 1/8""",DIVERSAS MEDIDAS,3,212," R$  8,45 ","0,05",17/03/2021
F10-428,"Chapa B.Carb 4,75mm / 3/16""",DIVERSAS MEDIDAS,0,1498," R$  8,30 ","0,05",17/03/2021
F10-428,"Chapa B.Carb 9,50mm / 3/8""",DIVERSAS MEDIDAS,0,1814," R$  8,30 ","0,05",17/03/2021
F10-429,"Chapa B.Carb 9,50mm / 3/8""",1500x3000mm,6,2052," R$  7,90 ","0,00",19/03/2021
F10-429,"Chapa B.Carb 6,35mm / 1/4""",1500x3000mm,9,2057," R$  7,90 ","0,00",19/03/2021
F10-429,"Chapa B.Carb 4,75mm / 3/16""",1500x3000mm,24,4104," R$  7,90 ","0,00",19/03/2021
F10-429,"Chapa B.Carb 3,00mm / 1/8""",1500x3000mm,37,3996," R$  7,90 ","0,00",19/03/2021
F10-430,"Chapa Inox 304 5,00mm / DECAPADO",1250x3000mm,1,144," R$  26,78 ","0,05",29/03/2021
F10-430,"Chapa Inox 304 3,00mm / DECAPADO",1250x3000mm,1,86," R$  27,47 ","0,05",29/03/2021
F10-430,"Chapa Inox 304 1,20mm / POLIDO",1250x3000mm,2,69," R$  28,85 ","0,05",29/03/2021
F10-430,"Chapa Inox 304 2,00mm / DECAPADO",1250x3000mm,2,115," R$  27,47 ","0,05",29/03/2021
F10-430,"Chapa Inox 304 1,00mm / ESCOVADO",1250x3000mm,2,58," R$  28,11 ","0,05",29/03/2021
F10-431,"Chapa Inox 304 2,50mm / DECAPADO",1250x3000mm,1,72," R$  27,47 ","0,05",31/03/2021
F10-431,"Chapa Inox 304 3,00mm / DECAPADO",1250x3000mm,1,86," R$  27,47 ","0,05",31/03/2021
F10-431,"Chapa Inox 304 6,00mm / DECAPADO",1250x3000mm,1,173," R$  26,78 ","0,05",31/03/2021
F10-432,"Chapa Aluminio Liso 1,00mm",1250x3000mm,1,10," R$  29,50 ","0,05",14/04/2021
F10-432,"Chapa Aluminio Liso 2,00mm / #14",1250x3000mm,2,41," R$  29,50 ","0,05",14/04/2021
F10-432,"Chapa Aluminio Liso 1,50mm",1250x3000mm,3,46," R$  29,50 ","0,05",14/04/2021
F10-432,"Chapa Aluminio Liso 3,00mm / #11",1250x3000mm,5,152," R$  29,50 ","0,05",14/04/2021
F10-433,"Tubo B.Carb 50,80 X 3,35mm / 2""",6000mm,150,3634," R$  12,83 ","0,05",09/04/2021
F10-434,"Chapa B.Carb 22,40mm / 7/8""",2440x6000mm,1,2920," R$  11,06 ","0,05",09/04/2021
F10-435,"Tubo B.Carb 25,40 X 1,20mm / 1""",6000mm,5,22," R$  14,05 ","0,05",07/04/2021
F10-435,"Tubo B.Carb 38,10 X 1,20mm / 1 1/2""",6000mm,5,33," R$  14,05 ","0,05",07/04/2021
F10-435,"Tubo B.Carb 50,80 X 2,00mm / 2""",6000mm,5,72," R$  12,67 ","0,05",07/04/2021
F10-436,"Chapa Inox 304 1,00mm / DECAPADO",1250x3000mm,5,150," R$  29,21 ","0,05",14/04/2021
F10-436,"Chapa Inox 304 1,20mm / DECAPADO",1250x3000mm,5,180," R$  29,77 ","0,05",14/04/2021
F10-436,"Chapa Inox 304 1,20mm / ESCOVADO",1250x3000mm,5,180," R$  30,95 ","0,05",14/04/2021
F10-436,"Chapa Inox 304 1,50mm / DECAPADO",1250x3000mm,5,225," R$  30,29 ","0,05",14/04/2021
F10-436,"Chapa Inox 304 1,50mm / ESCOVADO",1250x3000mm,5,225," R$  31,33 ","0,05",14/04/2021
F10-436,"Chapa Inox 304 3,00mm / DECAPADO",1250x3000mm,7,630," R$  29,31 ","0,05",14/04/2021
F10-437,"Chapa B.Carb 4,75mm / 3/16""",1200x3000mm,37,5144," R$  7,55 ","0,00",14/04/2021
F10-438,"Chapa Aluminio Liso 5,00mm",1250x3000mm,2,113," R$  29,50 ","0,05",14/04/2021
F10-439,"Chapa B.Carb 9,50mm / 3/8""",1200x3000mm,1,2448," R$  8,80 ","0,00",08/04/2021
F10-439,"Chapa B.Carb Xadrez 4,75mm / 3/16""",1200x3000mm,1,1423," R$  9,20 ","0,00",08/04/2021
F10-440,"Ferro Redondo B.Carb 5/8""",6000mm,10,95," R$  10,26 ","0,05",08/04/2021
F10-441,"Tubo B.Carb 25,40 X 2,00mm / 1""",6000mm,15,104," R$  12,43 ","0,05",09/04/2021
F10-442,"Chapa B.Carb 22,40mm / 7/8""",2440x6000mm,1,2623," R$  9,20 ","0,05",14/04/2021
F10-443,"Ferro Redondo B.Carb 2""",6000mm,1,105," R$  9,62 ","0,00",25/04/2021
F10-444,"Chapa B.Carb 6,35mm / 1/4""",1290x1520mm,4,386," R$  5,50 ","0,00",15/04/2021
F10-445,"Chapa B.Carb Xadrez 3,00mm / #11 / 1/8""",1200x3000mm,31,3013," R$  9,00 ","0,00",26/04/2021
F10-446,"Chapa B.Carb 6,35mm / 1/4""",1200x3000mm,11,2012," R$  8,80 ","0,00",28/04/2021
F10-447,"Tubo B.Carb 50,80 X 3,35mm / 2""",6000mm,140,3060," R$  14,05 ","0,05",27/04/2021
F10-448,"Chapa B.Carb 4,75mm / 3/16""",DIVERSAS MEDIDAS,0,1100," R$  3,00 ","0,00",27/04/2021
F10-448,"Chapa B.Carb 3,00mm / 1/8""",DIVERSAS MEDIDAS,0,60," R$  3,00 ","0,00",27/04/2021
F10-448,"Chapa B.Carb 6,35mm / 1/4""",DIVERSAS MEDIDAS,0,60," R$  3,00 ","0,00",27/04/2021
F10-448,"Chapa B.Carb 9,50mm / 3/8""",DIVERSAS MEDIDAS,0,100," R$  3,00 ","0,00",27/04/2021
F10-448,"Chapa B.Carb Galv 0,95mm / #20",DIVERSAS MEDIDAS,0,30," R$  3,00 ","0,00",27/04/2021
F10-448,"Chapa B.Carb 2,00mm / #14 / FF",DIVERSAS MEDIDAS,0,13," R$  3,00 ","0,00",27/04/2021
F10-449,"Chapa Inox 304 2,00mm / DECAPADO",1250x3000mm,5,288," R$  28,80 ","0,05",05/04/2021
F10-450,"Chapa Inox 430 1,00mm / DECAPADO",1250x3000mm,1,30," R$  21,85 ","0,05",11/05/2021
F10-450,"Chapa Inox 430 1,50mm / ESCOVADO",1250x3000mm,5,225," R$  21,82 ","0,05",11/05/2021
F10-451,"Chapa B.Carb 12,70mm / 1/2""",1500x6000mm,3,2743," R$  8,80 ","0,00",13/05/2021
F10-452,"Tubo B.Carb 25,40 X 1,20mm / 1""",6000mm,5,22," R$  15,10 ","0,05",13/05/2021
F10-452,"Metalon B.Carb 20X20X1,2mm",6000mm,5,22," R$  15,10 ","0,05",13/05/2021
F10-452,"Metalon B.Carb 40X40X1,2mm",6000mm,5,44," R$  15,10 ","0,05",13/05/2021
F10-453,"Chapa B.Carb 1,50mm / #16 / FF",1200x3000mm,47,2030," R$  8,80 ","0,00",28/05/2021
F10-454,"Tubo B.Carb 38,10 X 2,65mm / 1 1/2""",6000mm,1,14," R$  13,07 ","0,00",26/05/2021
F10-455,"Chapa Inox 304 5,00mm / DECAPADO",1500x3000mm,1,182," R$  25,85 ","0,05",31/05/2021
F10-455,"Chapa Inox 304 2,00mm / DECAPADO",1250x3000mm,2,115," R$  27,59 ","0,05",31/05/2021
F10-456,"Chapa B.Carb 2,65mm / #12 / FQ",1200x3000mm,27,2061," R$  12,26 ","0,06",03/06/2021
F10-456,"Chapa B.Carb 1,20mm / #18 / FF",1200x3000mm,58,2004," R$  13,32 ","0,06",03/06/2021
F10-457,"Chapa B.Carb 6,35mm / 1/4""",1200x3000mm,11,2012," R$  8,80 ","0,00",03/06/2021
F10-457,"Chapa B.Carb 4,75mm / 3/16""",1500x3000mm,24,4104," R$  8,80 ","0,00",03/06/2021
F10-458,"Tubo B.Carb 38,10 X 2,65mm / 1 1/2""",6000mm,1,14," R$  13,07 ","0,00",28/05/2021
F10-459,"Tubo B.Carb 50,80 X 3,00mm / 2""",6000mm,4,78," R$  15,01 ","0,05",28/05/2021
F10-460,"Tubo B.Carb 50,80 X 1,50mm / 2""",6000mm,1,5," R$  53,86 ","0,00",31/05/2021
F10-460,"Tubo B.Carb 12,7 X 1,50mm / 1/2""",6000mm,1,3," R$  53,86 ","0,00",31/05/2021
F10-461,"Chapa B.Carb 4,75mm / 3/16""",DIVERSAS MEDIDAS,1,70," R$  6,50 ","0,00",31/05/2021
F10-462,"Chapa Inox 304 1,00mm / ESCOVADO",1250x3000mm,7,210," R$  31,30 ","0,05",17/06/2021
